species	BB_1	BB_2	BB_3	BB_4	BD_1	BD_2	BD_3	BD_4	BN_1	BN_2	BN_3	BN_4	CS_1	CS_2	CS_3	CS_4	CT_1	CT_2	CT_3	CT_4	FD_1	FD_2	FD_3	FD_4	FJ_1	FJ_2	FJ_3	FJ_4	FL_1	FL_2	FL_3	FL_4	JTW_1	JTW_2	JTW_3	JTW_4	LH_1	LH_2	LH_3	LH_4	WS_1	WS_2	WS_3	WS_4	WZ_1	WZ_2	WZ_3	WZ_4	XZY_1	XZY_2	XZY_3	XZY_4	YJC_1	YJC_2	YJC_3	YJC_4	YW_1	YW_2	YW_3	YW_4	YY_1	YY_2	YY_3	YY_4	ZG_1	ZG_2	ZG_3	ZG_4	ZX_1	ZX_2	ZX_3	ZX_4
g__norank_f__Peptostreptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Phormidiaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05528243550119	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__PHOS-HE36	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	4.087462841250339	0.0	0.0	0.0	4.169925001442312	0.0	0.0	4.169925001442312	4.321928094887363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	4.247927513443585	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0
g__norank_f__Phycisphaeraceae	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Pirellulaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	2.807354922057604	0.0	0.0	3.4594316186372973	3.4594316186372973	0.0	0.0	4.643856189774724	3.9068905956085187	0.0	0.0	0.0	2.321928094887362	0.0	0.0	2.584962500721156	3.169925001442312	0.0	0.0	2.321928094887362	3.584962500721156	0.0	0.0	2.807354922057604	0.0
g__norank_f__Pleomorphomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Polyangiaceae	0.0	0.0	0.0	0.0	0.0	0.0	5.129283016944966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.087462841250339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.044394119358453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.357552004618084	0.0	0.0	0.0	0.0	0.0
g__norank_f__Prolixibacteraceae	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.459431618637297	0.0	0.0	1.584962500721156	3.169925001442312	0.0	0.0	4.523561956057013	3.9068905956085187	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	2.807354922057604	0.0	0.0	2.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Propionibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Reyranellaceae	2.584962500721156	2.584962500721156	0.0	3.169925001442312	5.930737337562887	0.0	0.0	3.700439718141092	0.0	5.044394119358453	2.321928094887362	5.614709844115208	0.0	4.087462841250339	0.0	6.022367813028454	0.0	0.0	2.0	6.321928094887363	5.0	5.169925001442312	0.0	3.4594316186372973	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.9068905956085187	0.0	4.700439718141092	0.0	4.321928094887363	5.20945336562895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.754887502163468	0.0	0.0	3.169925001442312	0.0	0.0	3.9068905956085187	3.169925001442312	4.087462841250339	0.0	6.442943495848728	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	3.584962500721156	5.584962500721156	0.0	3.169925001442312	2.0	0.0	0.0	1.584962500721156	1.584962500721156
g__norank_f__Rhizobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643856189774724	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	5.285402218862249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.169925001442312	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Rhodanobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.321928094887362	0.0	5.129283016944966	0.0	0.0	0.0	4.247927513443585	0.0	0.0	0.0	5.554588851677638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0
g__norank_f__Rhodocyclaceae	0.0	0.0	4.087462841250339	5.169925001442312	3.700439718141092	0.0	2.807354922057604	0.0	0.0	0.0	3.321928094887362	4.392317422778761	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	5.491853096329675	4.247927513443585	0.0	0.0	5.700439718141092	0.0	0.0	0.0	5.807354922057604	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.643856189774724	0.0	0.0	4.459431618637297	4.700439718141092	0.0	0.0	3.9068905956085187	4.954196310386875	0.0	0.0	0.0	4.754887502163468	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	4.247927513443585	0.0	0.0	0.0	4.857980995127572	0.0	0.0	4.247927513443585	4.321928094887363	0.0	0.0	0.0	5.426264754702098
g__norank_f__Rhodospirillaceae	0.0	6.94251450533924	0.0	4.700439718141092	6.539158811108031	7.426264754702098	0.0	8.139551352398794	0.0	0.0	3.9068905956085187	4.0	2.0	3.807354922057604	0.0	5.285402218862249	0.0	0.0	0.0	5.832890014164741	3.0	0.0	0.0	7.562242424221073	0.0	6.870364719583405	4.247927513443585	8.276124405274238	4.754887502163468	5.523561956057013	3.4594316186372973	6.409390936137702	0.0	0.0	0.0	7.348728154231077	4.643856189774724	0.0	3.4594316186372973	6.882643049361842	0.0	7.392317422778761	0.0	8.262094845370179	0.0	6.285402218862249	4.857980995127572	6.614709844115208	0.0	8.044394119358454	0.0	6.894817763307944	0.0	7.599912842187128	0.0	6.20945336562895	0.0	7.820178962415188	0.0	7.20945336562895	0.0	6.303780748177103	3.807354922057604	7.94251450533924	6.20945336562895	8.573647187493322	1.584962500721156	7.569855608330948	0.0	5.584962500721156	3.0	7.159871336778389
g__norank_f__Rhodothermaceae	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	0.0	0.0	0.0	3.169925001442312	0.0	0.0	2.0	0.0	0.0	0.0	1.584962500721156	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.169925001442312	2.0	0.0	0.0	2.0	0.0
g__norank_f__Rickettsiaceae	0.0	0.0	0.0	2.321928094887362	0.0	4.392317422778761	4.584962500721156	4.807354922057604	0.0	0.0	4.807354922057604	2.321928094887362	0.0	2.807354922057604	5.78135971352466	3.321928094887362	0.0	0.0	0.0	3.169925001442312	5.247927513443585	0.0	7.894817763307944	2.0	0.0	4.087462841250339	4.169925001442312	4.169925001442312	0.0	0.0	5.491853096329675	3.0	0.0	2.807354922057604	2.0	4.321928094887363	0.0	0.0	5.954196310386875	5.129283016944966	0.0	5.285402218862249	5.727920454563199	4.584962500721156	7.383704292474052	4.321928094887363	3.4594316186372973	0.0	4.584962500721156	4.700439718141092	5.614709844115208	0.0	6.832890014164741	4.857980995127572	5.727920454563199	0.0	5.727920454563199	0.0	6.9886846867721655	3.321928094887362	7.467605550082998	3.169925001442312	6.108524456778169	0.0	4.906890595608519	4.584962500721156	7.022367813028454	2.321928094887362	0.0	4.087462841250339	5.20945336562895	3.4594316186372973
g__norank_f__Roseiflexaceae	5.954196310386875	6.459431618637297	5.672425341971495	7.483815777264256	6.794415866350106	0.0	6.20945336562895	6.643856189774724	0.0	5.044394119358453	5.857980995127572	7.6653359171851765	5.523561956057013	4.906890595608519	5.954196310386875	7.754887502163468	6.882643049361842	5.807354922057604	3.807354922057604	7.05528243550119	6.930737337562887	0.0	7.312882955284356	7.219168520462161	5.672425341971495	0.0	4.584962500721156	6.768184324776926	7.727920454563199	5.20945336562895	5.807354922057604	7.569855608330948	6.442943495848728	5.523561956057013	0.0	7.787902559391432	6.882643049361842	5.392317422778761	7.011227255423254	8.016808287686555	0.0	0.0	7.011227255423254	6.584962500721156	9.821773981970567	0.0	6.426264754702098	6.754887502163468	10.603626344986193	0.0	9.426264754702098	5.857980995127572	8.679480099505446	4.523561956057013	9.134426320220927	5.672425341971495	6.977279923499917	3.807354922057604	8.228818690495881	5.78135971352466	9.252665432450248	0.0	6.794415866350106	6.6293566200796095	7.0	0.0	8.50382573799575	6.832890014164741	5.754887502163468	0.0	6.6865005271832185	6.584962500721156
g__norank_f__Rubinisphaeraceae	0.0	0.0	0.0	3.0	0.0	4.754887502163468	4.700439718141092	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643856189774724	3.584962500721156	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	2.321928094887362	4.247927513443585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	4.906890595608519	0.0	5.584962500721156	3.4594316186372973	0.0	6.066089190457772	4.0	4.087462841250339	6.442943495848728	0.0	5.044394119358453	4.0	0.0	0.0	5.426264754702098	4.0	3.584962500721156	0.0	0.0	4.247927513443585	0.0	6.022367813028454	4.523561956057013	3.807354922057604	0.0	0.0	3.0	4.087462841250339	0.0	5.857980995127572	4.954196310386875	4.392317422778761
g__norank_f__Sandaracinaceae	0.0	0.0	0.0	4.169925001442312	0.0	0.0	2.0	4.087462841250339	0.0	0.0	0.0	6.392317422778761	0.0	0.0	0.0	6.507794640198696	0.0	0.0	2.584962500721156	6.247927513443585	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	5.832890014164741	0.0	0.0	0.0	6.658211482751795	0.0	2.0	0.0	5.700439718141092	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	4.087462841250339	1.584962500721156	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.392317422778761	0.0	0.0	2.0	0.0
g__norank_f__Saprospiraceae	0.0	0.0	5.426264754702098	7.434628227636725	0.0	0.0	7.044394119358453	4.754887502163468	0.0	0.0	4.523561956057013	9.011227255423254	4.700439718141092	1.584962500721156	3.321928094887362	8.581200581924957	0.0	0.0	3.700439718141092	8.897845456005511	5.247927513443585	0.0	4.906890595608519	4.321928094887363	5.906890595608519	0.0	4.169925001442312	5.700439718141092	7.383704292474052	0.0	5.426264754702098	6.768184324776926	4.523561956057013	3.4594316186372973	2.584962500721156	7.721099188707186	5.857980995127572	0.0	4.584962500721156	8.03342300153745	0.0	0.0	7.409390936137702	4.584962500721156	11.681238411777805	0.0	5.426264754702098	5.0	8.810571634741146	0.0	8.92184093707449	3.9068905956085187	6.442943495848728	0.0	8.527477006060396	5.426264754702098	5.247927513443585	0.0	6.392317422778761	5.169925001442312	10.088788238716907	0.0	5.169925001442312	5.426264754702098	4.247927513443585	0.0	7.971543553950772	6.20945336562895	0.0	0.0	4.087462841250339	5.129283016944966
g__norank_f__SB-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20945336562895	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__SC-I-84	0.0	0.0	0.0	5.392317422778761	0.0	0.0	1.584962500721156	0.0	0.0	0.0	3.169925001442312	7.321928094887363	0.0	0.0	0.0	6.894817763307944	0.0	0.0	0.0	7.483815777264256	6.832890014164741	0.0	0.0	1.584962500721156	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	3.169925001442312	5.044394119358453	5.930737337562887	0.0	0.0	4.643856189774724	0.0	0.0	3.169925001442312	0.0	0.0	0.0	2.807354922057604	0.0	5.20945336562895	0.0	0.0	3.584962500721156	0.0	4.321928094887363	7.044394119358453	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	2.0
g__norank_f__Silvanigrellaceae	0.0	0.0	3.4594316186372973	3.9068905956085187	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	4.459431618637297	5.087462841250339	0.0	0.0	4.169925001442312	0.0	0.0	1.584962500721156	4.392317422778761	3.321928094887362	0.0	0.0	5.044394119358453	5.044394119358453	0.0	3.169925001442312	4.857980995127572	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	0.0	4.169925001442312	0.0	0.0	0.0	4.321928094887363	0.0	0.0	2.584962500721156	3.584962500721156	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	3.584962500721156	0.0	0.0	4.523561956057013	0.0	4.807354922057604	0.0	0.0	0.0	0.0	0.0	2.0	4.0
g__norank_f__Simkaniaceae	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	3.169925001442312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	2.584962500721156	3.4594316186372973	0.0	0.0	1.584962500721156	0.0	0.0	0.0	3.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__SM2D12	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	2.321928094887362	0.0	4.857980995127572	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	4.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.807354922057604	0.0	2.584962500721156	0.0	0.0	0.0	4.700439718141092	4.169925001442312	0.0	0.0	4.087462841250339	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
g__norank_f__Sneathiellaceae	0.0	0.0	0.0	3.9068905956085187	0.0	0.0	2.321928094887362	6.409390936137702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.357552004618084	0.0	0.0	2.321928094887362	7.754887502163468	0.0	0.0	0.0	4.807354922057604	0.0	0.0	0.0	4.392317422778761	0.0	0.0	0.0	4.643856189774724	0.0	0.0	0.0	7.149747119504682	0.0	0.0	0.0	5.321928094887363	0.0	7.108524456778169	0.0	5.392317422778761	0.0	6.6865005271832185	3.321928094887362	4.700439718141092	0.0	6.918863237274595	0.0	5.727920454563199	0.0	0.0	2.807354922057604	6.794415866350106	4.584962500721156	7.86418614465428	2.584962500721156	6.339850002884624	0.0	0.0	0.0	5.807354922057604
g__norank_f__Solimonadaceae	0.0	0.0	0.0	0.0	7.523561956057013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.312882955284356	0.0	0.0	0.0	0.0	3.321928094887362	0.0	0.0
g__norank_f__Solirubrobacteraceae	0.0	0.0	0.0	0.0	6.700439718141092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60733031374961	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Sphingobacteriaceae	0.0	5.554588851677638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.523561956057013	0.0	0.0	0.0	6.22881869049588	0.0	2.321928094887362	0.0	5.614709844115208	0.0	0.0	0.0	4.247927513443585	0.0	0.0	0.0	4.584962500721156	0.0	0.0	0.0	5.459431618637297	0.0	0.0	0.0	5.906890595608519	0.0	0.0	0.0	5.247927513443585	0.0	3.169925001442312	0.0	5.044394119358453	0.0	0.0	0.0	3.4594316186372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643856189774724	0.0	0.0
g__norank_f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.584962500721156	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.754887502163468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0
g__norank_f__Spirosomaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.807354922057604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.584962500721156	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Spongiibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__Sporichthyaceae	0.0	11.368506461507693	6.94251450533924	8.144658242831882	7.451211111832329	9.842350343413807	2.807354922057604	8.409390936137703	0.0	11.276124405274238	6.807354922057604	10.108524456778168	8.321928094887362	10.259743263690781	7.417852514885898	10.125413470483315	10.28886607416582	11.800090987624994	6.285402218862249	9.64565843240871	8.519636252843213	10.681238411777805	6.459431618637297	10.053925881531105	5.321928094887363	9.881113960675096	6.442943495848728	8.72451385311995	9.984418458801137	11.509280168087859	8.076815597050832	10.14338321398982	9.625708843064466	12.132821006779572	7.285402218862249	10.117643101389092	9.774787059601174	11.118941072723507	10.531381460516313	10.118941072723507	5.727920454563199	10.960001932068081	1.584962500721156	8.577428828035748	0.0	11.006326078524934	6.554588851677638	9.108524456778168	8.199672344836364	9.348728154231077	5.554588851677638	8.900866807980748	8.661778097771988	9.005624549193879	4.906890595608519	8.581200581924957	8.199672344836364	9.095397022792557	0.0	8.179909090014934	5.087462841250339	9.778077129535358	6.409390936137702	8.839203788096944	7.994353436858858	8.62935662007961	3.4594316186372973	7.954196310386875	0.0	10.17617314910749	7.721099188707186	9.640244936222345
g__norank_f__Sporomusaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.584962500721156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.643856189774724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__norank_f__ST-12K33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.321928094887362	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
